,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202502010110,6,2,3,リッチブラック,牡6,58.0,藤岡佑介,0:1:46.7,クビ,58.4,11.0,470,[西] 西村真幸,1800,晴,芝,良,2025年06月14日,2勝クラス,2019103816,01093,11-12-14-13,34.2
202502010110,7,5,9,ジルバーン,牡6,58.0,小沢大仁,0:1:46.7,クビ,87.3,12.0,438,[西] 緒方努,1800,晴,芝,良,2025年06月14日,2勝クラス,2019104761,01185,11-10-12-12,34.3
202502010110,8,6,12,リラボニート,牝4,56.0,ルメール,0:1:46.8,3/4,3.2,1.0,460,[西] 須貝尚介,1800,晴,芝,良,2025年06月14日,2勝クラス,2021103519,05339,6-6-4-3,34.9
202502010110,9,4,8,トーアライデン,牡5,58.0,岩田康誠,0:1:46.9,クビ,5.9,2.0,506,[西] 河嶋宏樹,1800,晴,芝,良,2025年06月14日,2勝クラス,2020103168,05203,2-2-2-2,35.3
202502010110,10,4,7,リリーブライト,牡7,58.0,荻野琢真,0:1:47.0,1/2,103.7,14.0,476,[東] 西田雄一,1800,晴,芝,良,2025年06月14日,2勝クラス,2018104841,01112,7-6-8-10,34.9
202502010110,11,1,1,オメガインペリアル,牡4,58.0,北村友一,0:1:47.1,3/4,6.3,4.0,474,[西] 安田翔伍,1800,晴,芝,良,2025年06月14日,2勝クラス,2021110078,01102,14-14-8-8,35.0
202502010110,12,8,16,オルノア,牝5,56.0,横山和生,0:1:47.1,ハナ,17.8,8.0,496,[西] 新谷功一,1800,晴,芝,良,2025年06月14日,2勝クラス,2020103929,01140,1-1-1-1,35.7
202502010110,13,8,15,アラタマフェーヴル,牡4,58.0,池添謙一,0:1:47.5,2.1/2,9.9,5.0,492,[西] 浜田多実,1800,晴,芝,良,2025年06月14日,2勝クラス,2021102115,01032,4-5-4-3,35.7
202502010110,14,3,5,チョメチョメ,牡4,58.0,斎藤新,0:1:47.7,1,186.4,15.0,478,[東] 松永康利,1800,晴,芝,良,2025年06月14日,2勝クラス,2021106472,01178,11-13-16-16,34.9
202502010110,15,1,2,ムガ,牝6,56.0,戸崎圭太,0:1:47.8,1/2,27.8,10.0,456,[西] 高橋一哉,1800,晴,芝,良,2025年06月14日,2勝クラス,2019103742,05386,14-15-12-13,35.4
202502010110,16,7,13,マイネルビジョン,牡5,58.0,松岡正海,0:1:48.3,3,305.5,16.0,468,[東] 伊藤大士,1800,晴,芝,良,2025年06月14日,2勝クラス,2020107036,01085,3-3-2-3,36.7
202502010111,1,2,4,カピリナ,牝4,55.0,戸崎圭太,0:1:06.6,nan,6.2,2.0,474,[東] 田島俊明,1200,曇,芝,良,2025年06月14日,オープン,2021104073,05386,6-6,33.4
202502010111,2,1,1,ジューンブレア,牝4,55.0,武豊,0:1:06.6,ハナ,7.1,3.0,490,[西] 武英智,1200,曇,芝,良,2025年06月14日,オープン,2021110099,00666,4-3,33.7
202502010111,3,3,5,ドンアミティエ,牡5,57.0,丹内祐次,0:1:07.0,2,46.3,10.0,492,[西] 今野貞一,1200,曇,芝,良,2025年06月14日,オープン,2020106006,01091,8-9,33.6
202502010111,4,2,3,インビンシブルパパ,牡4,57.0,横山武史,0:1:07.0,ハナ,23.8,7.0,514,[東] 伊藤大士,1200,曇,芝,良,2025年06月14日,オープン,2021110164,01170,1-1,34.5
202502010111,5,6,11,ペアポルックス,牡4,57.0,松若風馬,0:1:07.0,クビ,16.3,5.0,482,[西] 梅田智之,1200,曇,芝,良,2025年06月14日,オープン,2021102320,01154,4-3,34.0
202502010111,6,1,2,カルチャーデイ,牝4,55.0,酒井学,0:1:07.0,アタマ,12.3,4.0,432,[西] 四位洋文,1200,曇,芝,良,2025年06月14日,オープン,2021104556,01034,2-2,34.4
202502010111,7,5,10,ジョーメッドヴィン,牡4,57.0,横山和生,0:1:07.1,1/2,94.3,12.0,518,[西] 清水久詞,1200,曇,芝,良,2025年06月14日,オープン,2021100522,01140,13-11,33.2
202502010111,8,4,7,ナムラクレア,牝6,57.0,ルメール,0:1:07.2,1/2,1.7,1.0,478,[西] 長谷川浩,1200,曇,芝,良,2025年06月14日,オープン,2019103753,05339,13-14,33.3
202502010111,9,8,15,モリノドリーム,牝6,55.0,佐々木大,0:1:07.2,クビ,31.5,8.0,488,[東] 鹿戸雄一,1200,曇,芝,良,2025年06月14日,オープン,2019102273,01197,10-9,33.6
202502010111,10,7,13,プルパレイ,セ6,57.0,岩田康誠,0:1:07.3,クビ,234.2,16.0,490,[西] 須貝尚介,1200,曇,芝,良,2025年06月14日,オープン,2019104911,05203,12-11,33.5
202502010111,11,3,6,ウイングレイテスト,牡8,58.0,松岡正海,0:1:07.3,アタマ,36.2,9.0,496,[東] 畠山吉宏,1200,曇,芝,良,2025年06月14日,オープン,2017101423,01085,8-8,34.0
202502010111,12,8,16,ゾンニッヒ,牡7,57.0,浜中俊,0:1:07.3,ハナ,81.6,11.0,482,[西] 池江泰寿,1200,曇,芝,良,2025年06月14日,オープン,2018101343,01115,15-13,33.2
202502010111,13,7,14,レイベリング,牡5,57.0,吉田隼人,0:1:07.4,1,120.8,14.0,490,[東] 鹿戸雄一,1200,曇,芝,良,2025年06月14日,オープン,2020110155,01095,6-6,34.2
202502010111,14,5,9,フィオライア,牝4,55.0,小沢大仁,0:1:07.5,1/2,172.7,15.0,472,[西] 西園正都,1200,曇,芝,良,2025年06月14日,オープン,2021101924,01185,3-3,34.7
202502010111,15,6,12,ステークホルダー,牡5,57.0,藤岡佑介,0:1:07.6,1/2,116.6,13.0,462,[東] 斎藤誠,1200,曇,芝,良,2025年06月14日,オープン,2020103962,01093,16-15,33.2
202502010111,中,4,8,ミリアッドラヴ,牝3,52.0,池添謙一,nan,nan,16.4,6.0,470,[西] 新谷功一,1200,曇,芝,良,2025年06月14日,オープン,2022105170,01032,10,
202502010112,1,8,13,プラムダンディ,牡4,58.0,吉田隼人,0:1:45.8,nan,2.9,1.0,460,[東] 尾形和幸,1700,曇,ダート,良,2025年06月14日,1勝クラス,2021100389,01095,14-13-2-2,37.3
202502010112,2,4,6,ゴルデールスカー,牡5,58.0,岩田康誠,0:1:46.1,1.3/4,5.1,3.0,470,[西] 加藤公太,1700,曇,ダート,良,2025年06月14日,1勝クラス,2020103625,05203,12-12-1-1,37.6
202502010112,3,1,1,シンボリノエル,牝4,56.0,酒井学,0:1:46.8,4,141.3,12.0,498,[東] 土田稔,1700,曇,ダート,良,2025年06月14日,1勝クラス,2021101533,01034,10-10-11-9,37.2
202502010112,4,2,2,グロリアスヒーロー,セ6,55.0,舟山瑠泉,0:1:46.8,ハナ,69.2,10.0,474,[東] 高木登,1700,曇,ダート,良,2025年06月14日,1勝クラス,2019105755,01221,1-1-3-3,38.0
202502010112,5,5,7,ブルーカミング,牡3,52.0,古川奈穂,0:1:46.8,クビ,26.3,8.0,466,[西] 牧浦充徳,1700,曇,ダート,良,2025年06月14日,1勝クラス,2022104205,01190,10-10-11-11,37.2
202502010112,6,4,5,タイヨウフレア,牝3,53.0,斎藤新,0:1:47.0,1.1/4,19.0,7.0,496,[東] 杉浦宏昭,1700,曇,ダート,良,2025年06月14日,1勝クラス,2022105844,01178,7-7-9-7,37.6
202502010112,7,3,4,タマモネモフィラ,牝5,52.0,小林美駒,0:1:47.4,2.1/2,81.2,11.0,468,[西] 大橋勇樹,1700,曇,ダート,良,2025年06月14日,1勝クラス,2020103991,01206,7-7-11-12,37.7
202502010112,8,3,3,ヒヒーン,牝4,56.0,佐々木大,0:1:47.5,クビ,11.3,5.0,484,[西] 須貝尚介,1700,曇,ダート,良,2025年06月14日,1勝クラス,2021105394,01197,2-2-3-4,38.8
202502010112,9,5,8,サイモンポーリア,牝7,56.0,松若風馬,0:1:47.6,1/2,199.0,14.0,480,[東] 根本康広,1700,曇,ダート,良,2025年06月14日,1勝クラス,2018101166,01154,13-13-14-14,37.6
202502010112,10,6,10,レイズトワイライト,牡4,58.0,丹内祐次,0:1:47.7,3/4,7.8,4.0,494,[東] 田村康仁,1700,曇,ダート,良,2025年06月14日,1勝クラス,2021100589,01091,4-4-6-5,38.7
202502010112,11,7,11,サンダーロード,牡3,52.0,和田陽希,0:1:48.0,1.3/4,3.6,2.0,548,[西] 杉山晴紀,1700,曇,ダート,良,2025年06月14日,1勝クラス,2022102966,01223,4-4-8-7,38.7
202502010112,12,6,9,ダイチラポール,牡3,53.0,長浜鴻緒,0:1:48.8,5,17.5,6.0,474,[東] 蛯名利弘,1700,曇,ダート,良,2025年06月14日,1勝クラス,2022100076,01214,3-3-3-5,40.0
202502010112,13,8,14,シホノインプルソ,牡5,58.0,浜中俊,0:1:49.5,4,29.7,9.0,458,[西] 佐藤悠太,1700,曇,ダート,良,2025年06月14日,1勝クラス,2020103774,01115,4-6-7-9,40.4
202502010112,14,7,12,ジュタドール,牝5,56.0,黛弘人,0:1:50.8,8,168.7,13.0,494,[東] 天間昭一,1700,曇,ダート,良,2025年06月14日,1勝クラス,2020107109,01109,7-7-9-12,41.4
202502010201,1,5,10,エルサトアナ,牝3,54.0,松本大輝,0:1:07.8,nan,3.2,1.0,422,[西] 本田優,1200,曇,芝,良,2025年06月15日,未勝利,2022100933,01191,2-2,34.1
202502010201,2,5,9,サマースピリット,牝3,55.0,浜中俊,0:1:08.0,1.1/4,6.2,3.0,468,[東] 国枝栄,1200,曇,芝,良,2025年06月15日,未勝利,2022110035,01115,3-2,34.2
202502010201,3,6,11,アークシャルダーム,牝3,55.0,丹内祐次,0:1:08.1,1,4.5,2.0,466,[西] 友道康夫,1200,曇,芝,良,2025年06月15日,未勝利,2022105286,01091,4-4,34.2
202502010201,4,1,1,ゴールドサニーデイ,牝3,55.0,斎藤新,0:1:08.5,2,17.3,8.0,414,[西] 渡辺薫彦,1200,曇,芝,良,2025年06月15日,未勝利,2022105330,01178,9-9,34.1
202502010201,5,2,3,カルミネイション,牝3,55.0,中井裕二,0:1:08.6,3/4,15.2,6.0,442,[西] 緒方努,1200,曇,芝,良,2025年06月15日,未勝利,2022103154,01141,6-5,34.6
202502010201,6,7,13,クリアクォーツ,牡3,55.0,長浜鴻緒,0:1:08.7,1/2,29.3,11.0,464,[東] 的場均,1200,曇,芝,良,2025年06月15日,未勝利,2022101587,01214,14-13,33.7
202502010201,7,2,4,ジンガー,牡3,57.0,川又賢治,0:1:08.8,1/2,58.1,13.0,488,[西] 吉村圭司,1200,曇,芝,良,2025年06月15日,未勝利,2022100816,01166,13-11,34.2
202502010201,8,4,8,エムティキング,牡3,57.0,佐々木大,0:1:08.9,1/2,24.0,10.0,432,[東] 小野次郎,1200,曇,芝,良,2025年06月15日,未勝利,2022100427,01197,9-9,34.5
202502010201,9,4,7,ロアヴィヴィエンヌ,セ3,57.0,松岡正海,0:1:09.0,3/4,303.6,16.0,452,[東] 本間忍,1200,曇,芝,良,2025年06月15日,未勝利,2022100486,01085,7-7,34.9
202502010201,10,6,12,オルミラベル,牝3,52.0,舟山瑠泉,0:1:09.1,1,8.5,4.0,474,[西] 上村洋行,1200,曇,芝,良,2025年06月15日,未勝利,2022105986,01221,9-11,34.6
202502010201,11,7,14,タイニービキニ,牝3,55.0,吉田隼人,0:1:09.2,クビ,159.4,15.0,416,[西] 森田直行,1200,曇,芝,良,2025年06月15日,未勝利,2022105235,01095,4-5,35.3
202502010201,12,3,6,イデアニポーテ,牡3,57.0,黛弘人,0:1:09.3,1/2,156.9,14.0,436,[東] 矢嶋大樹,1200,曇,芝,良,2025年06月15日,未勝利,2022103091,01109,15-16,34.1
202502010201,13,3,5,セイウンネルケ,牝3,51.0,小林美駒,0:1:09.3,アタマ,11.2,5.0,392,[東] 矢野英一,1200,曇,芝,良,2025年06月15日,未勝利,2022102902,01206,15-13,34.2
202502010201,14,1,2,カネトシブレーブ,牡3,55.0,今村聖奈,0:1:09.4,1,22.0,9.0,470,[西] 寺島良,1200,曇,芝,良,2025年06月15日,未勝利,2022100169,01193,1-1,36.0
202502010201,15,8,15,ウォーターカルミア,牝3,52.0,和田陽希,0:1:09.7,1.1/2,16.6,7.0,400,[西] 藤野健太,1200,曇,芝,良,2025年06月15日,未勝利,2022100407,01223,7-7,35.5
202502010201,16,8,16,アメリータ,牝3,55.0,松若風馬,0:1:09.8,3/4,51.4,12.0,426,[西] 今野貞一,1200,曇,芝,良,2025年06月15日,未勝利,2022103199,01154,9-13,35.3
202502010202,1,8,14,ライフゲート,セ3,57.0,丹内祐次,0:1:46.0,nan,2.2,1.0,512,[東] 伊藤圭三,1700,晴,ダート,良,2025年06月15日,未勝利,2022103778,01091,1-1-1-1,38.6
202502010202,2,3,3,エポカリーナ,牡3,54.0,古川奈穂,0:1:46.5,3,136.6,12.0,454,[東] 土田稔,1700,晴,ダート,良,2025年06月15日,未勝利,2022107233,01190,13-13-9-8,38.2
202502010202,3,4,5,アスクガンバーレ,牡3,57.0,岩田康誠,0:1:46.6,1/2,5.7,3.0,442,[西] 福永祐一,1700,晴,ダート,良,2025年06月15日,未勝利,2022102300,05203,10-10-11-10,38.1
202502010202,4,8,13,ピストルスター,牡3,54.0,和田陽希,0:1:46.8,1.1/2,16.6,6.0,494,[西] 高橋亮,1700,晴,ダート,良,2025年06月15日,未勝利,2022106937,01223,4-4-6-5,38.9
202502010202,5,6,9,ザハント,牡3,54.0,舟山瑠泉,0:1:47.1,1.1/2,4.9,2.0,490,[西] 田中克典,1700,晴,ダート,良,2025年06月15日,未勝利,2022102929,01221,7-7-7-8,39.0
202502010202,6,4,6,ララエキリーブル,牡3,57.0,古川吉洋,0:1:47.8,4,19.1,8.0,434,[西] 坂口智康,1700,晴,ダート,良,2025年06月15日,未勝利,2022106259,01015,4-4-5-5,40.0
202502010202,7,1,1,サーフギャラクシー,牡3,54.0,上里直汰,0:1:48.2,2.1/2,192.1,13.0,464,[東] 松山将樹,1700,晴,ダート,良,2025年06月15日,未勝利,2022103508,01217,10-10-12-11,39.5
202502010202,8,3,4,ブルームワルツ,牝3,51.0,小林美駒,0:1:48.2,クビ,33.2,9.0,428,[東] 稲垣幸雄,1700,晴,ダート,良,2025年06月15日,未勝利,2022100178,01206,4-4-3-3,40.5
202502010202,9,5,8,マイネルラカイユ,牡3,55.0,長浜鴻緒,0:1:48.4,1.1/2,90.8,11.0,496,[東] 天間昭一,1700,晴,ダート,良,2025年06月15日,未勝利,2022104538,01214,10-12-12-11,39.7
202502010202,10,7,11,ニホンピロカミーノ,牡3,54.0,鷲頭虎太,0:1:48.6,1.1/4,523.0,14.0,472,[西] 安達昭夫,1700,晴,ダート,良,2025年06月15日,未勝利,2022103862,01202,14-14-14-11,39.8
202502010202,11,6,10,タイセイアビリティ,牡3,57.0,斎藤新,0:1:48.6,ハナ,18.1,7.0,468,[西] 小林真也,1700,晴,ダート,良,2025年06月15日,未勝利,2022102799,01178,2-2-2-2,41.1
202502010202,12,7,12,キタノチェンジ,牡3,54.0,川端海翼,0:1:48.8,1.1/4,13.6,5.0,444,[西] 羽月友彦,1700,晴,ダート,良,2025年06月15日,未勝利,2022106040,01195,2-2-3-3,41.2
202502010202,13,2,2,シティオブロンドン,牡3,57.0,川又賢治,0:1:49.4,3.1/2,65.9,10.0,518,[西] 吉村圭司,1700,晴,ダート,良,2025年06月15日,未勝利,2022101695,01166,7-7-7-7,41.3
202502010202,14,5,7,バルジール,牡3,57.0,佐々木大,0:1:51.6,大,9.2,4.0,478,[東] 萩原清,1700,晴,ダート,良,2025年06月15日,未勝利,2022105705,01197,7-7-9-14,43.4
202502010203,1,8,11,トーアジョウトウ,牡3,54.0,舟山瑠泉,0:0:58.6,nan,4.6,3.0,496,[東] 村田一誠,1000,晴,ダート,良,2025年06月15日,未勝利,2022105905,01221,1-1,35.6
202502010203,2,4,4,アスゴッド,牡3,54.0,古川奈穂,0:0:58.6,クビ,2.2,1.0,504,[西] 矢作芳人,1000,晴,ダート,良,2025年06月15日,未勝利,2022103704,01190,4-2,35.2
202502010203,3,5,6,バースフラワー,牝3,51.0,小林美駒,0:0:59.5,5,12.7,4.0,446,[東] 小手川準,1000,晴,ダート,良,2025年06月15日,未勝利,2022102527,01206,3-4,36.2
202502010203,4,6,7,メイショウユウモウ,セ3,57.0,小沢大仁,0:0:59.6,1,15.7,5.0,438,[西] 西園正都,1000,晴,ダート,良,2025年06月15日,未勝利,2022101506,01185,2-2,36.4
202502010203,5,7,10,ダブルシルバー,牡3,57.0,松若風馬,0:0:59.9,1.1/2,18.4,7.0,462,[西] 小椋研介,1000,晴,ダート,良,2025年06月15日,未勝利,2022101080,01154,6-5,36.0
202502010203,6,6,8,ヒロスズラン,牝3,52.0,柴田裕一,0:1:00.3,2.1/2,41.5,9.0,456,[西] 角田晃一,1000,晴,ダート,良,2025年06月15日,未勝利,2022107214,01212,5-5,36.6
202502010203,7,1,1,セイウンヤタガラス,牡3,55.0,今村聖奈,0:1:00.6,1.1/2,38.0,8.0,420,[東] 堀内岳志,1000,晴,ダート,良,2025年06月15日,未勝利,2022102890,01193,6-5,36.8
202502010203,8,2,2,カイトリヒト,牡3,54.0,和田陽希,0:1:00.6,クビ,15.8,6.0,496,[東] 武市康男,1000,晴,ダート,良,2025年06月15日,未勝利,2022103076,01223,6-8,36.7
202502010203,9,7,9,サスペンスクィーン,牝3,55.0,丹内祐次,0:1:00.6,クビ,67.5,10.0,450,[東] 和田雄二,1000,晴,ダート,良,2025年06月15日,未勝利,2022101343,01091,10-8,36.2
202502010203,10,5,5,ベルトネ,牝3,55.0,古川吉洋,0:1:00.7,1/2,3.9,2.0,488,[東] 牧光二,1000,晴,ダート,良,2025年06月15日,未勝利,2022101722,01015,9-10,36.5
202502010203,11,8,12,ファリア,牡3,57.0,斎藤新,0:1:00.7,アタマ,80.3,11.0,444,[東] 土田稔,1000,晴,ダート,良,2025年06月15日,未勝利,2022106894,01178,11-11,35.4
202502010203,中,3,3,アイルクラウン,セ3,55.0,長浜鴻緒,nan,nan,169.1,12.0,454,[東] 田島俊明,1000,晴,ダート,良,2025年06月15日,未勝利,2022103486,01214,,
202502010204,1,8,9,リギーロ,牡3,57.0,佐々木大,0:2:37.3,nan,7.6,4.0,474,[東] 栗田徹,2600,晴,芝,良,2025年06月15日,未勝利,2022106624,01197,9-8-2-1,35.3
202502010204,2,4,4,アスクデッドヒート,牡3,54.0,古川奈穂,0:2:38.2,5,2.7,1.0,476,[西] 矢作芳人,2600,晴,芝,良,2025年06月15日,未勝利,2022105839,01190,2-2-3-2,36.0
202502010204,3,6,6,ドラギニャン,牡3,57.0,丹内祐次,0:2:38.4,1.1/4,5.4,3.0,406,[西] 河嶋宏樹,2600,晴,芝,良,2025年06月15日,未勝利,2022106684,01091,10-9-8-3,35.9
202502010204,4,1,1,ブライトメール,牡3,57.0,吉田隼人,0:2:38.4,ハナ,9.5,6.0,440,[東] 伊藤大士,2600,晴,芝,良,2025年06月15日,未勝利,2022101731,01095,4-4-3-3,36.2
202502010204,5,3,3,シャインフリーリー,牡3,57.0,黛弘人,0:2:38.6,1,8.9,5.0,476,[東] 矢嶋大樹,2600,晴,芝,良,2025年06月15日,未勝利,2022101495,01109,5-5-6-6,36.2
202502010204,6,8,10,アレグリーニ,牡3,57.0,斎藤新,0:2:39.0,2.1/2,17.4,7.0,458,[西] 牧浦充徳,2600,晴,芝,良,2025年06月15日,未勝利,2022104599,01178,7-9-9-6,36.2
202502010204,7,7,7,ヨヒーン,牝3,55.0,小沢大仁,0:2:39.8,5,22.7,8.0,462,[西] 杉山晴紀,2600,晴,芝,良,2025年06月15日,未勝利,2022105166,01185,2-2-6-9,37.5
202502010204,8,5,5,オールニッポン,牝3,52.0,舟山瑠泉,0:2:40.6,5,45.9,9.0,428,[東] 上原佑紀,2600,晴,芝,良,2025年06月15日,未勝利,2022103212,01221,1-1-1-3,38.6
202502010204,9,7,8,ホウオウチェスター,牡3,57.0,岩田康誠,0:2:41.1,3,4.4,2.0,450,[西] 安田翔伍,2600,晴,芝,良,2025年06月15日,未勝利,2022105511,05203,7-7-3-6,38.9
202502010204,10,2,2,メアリーバローズ,牝3,52.0,森田誠也,0:2:41.9,5,220.1,10.0,482,[西] 寺島良,2600,晴,芝,良,2025年06月15日,未勝利,2022103931,01222,6-6-10-10,38.4
202502010205,1,3,3,ルージュサウダージ,牝2,55.0,小沢大仁,0:1:08.4,nan,2.8,2.0,462,[西] 松永幹夫,1200,晴,芝,良,2025年06月15日,新馬,2023103721,01185,4-4,34.3
202502010205,2,2,2,アニマレイ,牡2,55.0,佐々木大,0:1:08.6,1.1/2,2.1,1.0,468,[西] 須貝尚介,1200,晴,芝,良,2025年06月15日,新馬,2023105279,01197,2-2,35.1
202502010205,3,8,9,ハルヒメ,牝2,51.0,小林美駒,0:1:08.7,クビ,8.9,4.0,402,[東] 矢嶋大樹,1200,晴,芝,良,2025年06月15日,新馬,2023103400,01206,1-1,35.3
202502010205,4,6,6,マーゴットミスト,牡2,52.0,鷲頭虎太,0:1:08.9,1.1/2,15.5,5.0,512,[西] 杉山佳明,1200,晴,芝,良,2025年06月15日,新馬,2023101632,01202,3-3,35.2
202502010205,5,8,8,ヘクセンハウス,牝2,55.0,丹内祐次,0:1:09.6,4,5.3,3.0,402,[西] 吉田直弘,1200,晴,芝,良,2025年06月15日,新馬,2023106478,01091,4-4,35.6
202502010205,6,5,5,アパタイトテソーロ,牝2,55.0,中井裕二,0:1:10.0,2.1/2,56.0,7.0,398,[東] 畠山吉宏,1200,晴,芝,良,2025年06月15日,新馬,2023106739,01141,6-6,35.7
202502010205,7,1,1,ラシッド,牡2,53.0,長浜鴻緒,0:1:10.3,1.3/4,70.9,8.0,480,[東] 杉浦宏昭,1200,晴,芝,良,2025年06月15日,新馬,2023105940,01214,7-7,34.7
202502010205,8,4,4,ルーセントムーン,牡2,55.0,斎藤新,0:1:10.8,3,44.1,6.0,460,[西] 高橋一哉,1200,晴,芝,良,2025年06月15日,新馬,2023100690,01178,8-7,34.9
202502010205,9,7,7,マジックショー,牡2,52.0,川端海翼,0:1:14.3,大,149.5,9.0,428,[東] 奥平雅士,1200,晴,芝,良,2025年06月15日,新馬,2023106611,01195,9-9,37.1
202502010206,1,7,11,レクスノヴァス,牡3,57.0,岩田康誠,0:1:59.6,nan,1.4,1.0,492,[西] 上村洋行,2000,晴,芝,良,2025年06月15日,未勝利,2022107282,05203,7-7-7-5,34.9
202502010206,2,6,8,ピティロディア,牡3,54.0,上里直汰,0:1:59.8,1.1/4,16.7,4.0,450,[東] 西田雄一,2000,晴,芝,良,2025年06月15日,未勝利,2022105400,01217,7-7-7-6,35.1
202502010206,3,5,7,レッドヴァリアート,牡3,57.0,佐々木大,0:1:59.8,クビ,5.7,2.0,444,[西] 加藤公太,2000,晴,芝,良,2025年06月15日,未勝利,2022105290,01197,5-4-4-2,35.4
202502010206,4,7,10,ラマヌジャン,牡3,57.0,浜中俊,0:1:59.9,クビ,17.1,5.0,490,[西] 宮地貴稔,2000,晴,芝,良,2025年06月15日,未勝利,2022104385,01115,3-3-2-1,35.6
202502010206,5,8,13,ペールノエル,牡3,57.0,丹内祐次,0:2:00.2,2,11.2,3.0,454,[西] 西村真幸,2000,晴,芝,良,2025年06月15日,未勝利,2022104817,01091,3-4-4-2,35.7
202502010206,6,2,2,メテオレーナ,牝3,53.0,長浜鴻緒,0:2:00.3,クビ,24.5,7.0,422,[西] 中村直也,2000,晴,芝,良,2025年06月15日,未勝利,2022103712,01214,9-9-9-10,35.4
202502010206,7,8,12,ヴォルヴァ,牝3,55.0,吉田隼人,0:2:00.8,3,20.0,6.0,408,[東] 尾形和幸,2000,晴,芝,良,2025年06月15日,未勝利,2022104324,01095,9-9-9-7,36.0
202502010206,8,5,6,ウィスパーボイス,牡3,54.0,森田誠也,0:2:01.1,2,81.0,10.0,486,[西] 千田輝彦,2000,晴,芝,良,2025年06月15日,未勝利,2022100219,01222,9-9-11-11,36.0
202502010206,9,3,3,フランクテソーロ,牡3,57.0,中井裕二,0:2:01.3,1.1/4,266.0,12.0,484,[東] 畠山吉宏,2000,晴,芝,良,2025年06月15日,未勝利,2022107006,01141,5-4-4-7,36.9
202502010206,10,6,9,フィエールガール,牝3,55.0,斎藤新,0:2:01.5,1.1/4,32.2,8.0,454,[東] 土田稔,2000,晴,芝,良,2025年06月15日,未勝利,2022100715,01178,2-2-2-2,37.3
202502010206,11,1,1,デルマイオ,牡3,54.0,鷲頭虎太,0:2:02.1,4,216.8,11.0,472,[西] 畑端省吾,2000,晴,芝,良,2025年06月15日,未勝利,2022101965,01202,12-12-11-12,37.0
202502010206,12,4,5,エアザキントス,牡3,56.0,松本大輝,0:2:04.7,大,61.4,9.0,468,[西] 新谷功一,2000,晴,芝,良,2025年06月15日,未勝利,2022105248,01191,1-1-1-7,40.5
